Port,Time,Data,Tire ID,lib ver,sensor v,receive v,pressure,z-axis,x-axis,volt(V),temp(กษ),frame id,crc,rssi,period(ms)
2,11-04  01:12:12,EFM2[KUMHO110087A90D9A246B0001010A00FAB051CA006A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,55.00,2.917,2.98,26.0,51712,00,-62,10303
2,11-04  01:12:12,EFM2[KUMHO110087A91C14246B000100E500FCB050C9DA6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51674,00,-60,0
1,11-04  01:12:12,EFM1[KUMHO110087A90D9A246B0001010A00FAB051CA006A00C3],87A90D9A,24,1.0.7,1.0.6,-2.4,55.00,2.917,2.98,26.0,51712,00,-61,1
2,11-04  01:12:12,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF40D6A00BE],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62477,00,-66,10085
2,11-04  01:12:12,EFM2[KUMHO110087A90D98246B0001010D00FC9E50C5356A00BF],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50485,00,-65,0
1,11-04  01:12:12,EFM1[KUMHO110087A90C9C246B000200E500FAB04FF40D6A00C5],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62477,00,-59,1
1,11-04  01:12:12,EFM1[KUMHO110087A91C14246B000100E500FCB050C9DA6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51674,00,-60,10072
1,11-04  01:12:12,EFM1[KUMHO110087A90C83246B000100DF00FBB151B8766A00C4],87A90C83,24,1.0.7,1.0.6,-2.4,12.00,3.250,2.99,26.0,47222,00,-60,10242
1,11-04  01:12:12,EFM1[KUMHO110087A90D98246B0001010D00FC9E50C5356A00C6],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50485,00,-58,10131
2,11-04  01:12:14,EFM2[KUMHO110087A92031246B000100E100FAAF511A186A00B9],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6680,00,-71,1
1,11-04  01:12:14,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC606A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56416,00,-66,10213
2,11-04  01:12:14,EFM2[KUMHO110087A90C04246B000100E800FDB04FDC606A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56416,00,-66,1
1,11-04  01:12:14,EFM1[KUMHO110087A92031246B000100E100FAAF511A186A00BD],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6680,00,-67,10252
1,11-04  01:12:15,EFM1[KUMHO110087A91543246B000100E900FBB15065A66A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,25.0,26022,00,-60,0
2,11-04  01:12:15,EFM2[KUMHO110087A91543246B000100E900FBB15065A66A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,25.0,26022,00,-60,10583
1,11-04  01:12:16,EFM1[KUMHO110087A90C9E246B000100E300FBB04FAF9C6A00C9],87A90C9E,24,1.0.7,1.0.6,-2.4,16.00,3.250,2.98,24.0,44956,00,-55,10350
1,11-04  01:12:17,EFM1[KUMHO110087A90CCF246B000100E200FAAA4E51F56A00B5],87A90CCF,24,1.0.7,1.0.6,-2.4,15.00,2.917,2.92,23.0,20981,00,-75,10097
2,11-04  01:12:18,EFM2[KUMHO110087A90CCF246B000100E200FAAA4E51F56A00B4],87A90CCF,24,1.0.7,1.0.6,-2.4,15.00,2.917,2.92,23.0,20981,00,-76,1
1,11-04  01:12:19,EFM1[KUMHO110087A91B39246B0002010E00FBAF515FAC6A00BB],87A91B39,24,1.0.7,1.0.6,-2.0,59.00,3.250,2.97,26.0,24492,00,-69,10161
2,11-04  01:12:19,EFM2[KUMHO110087A91B39246B0002010E00FBAF515FAC6A00C1],87A91B39,24,1.0.7,1.0.6,-2.0,59.00,3.250,2.97,26.0,24492,00,-63,1
2,11-04  01:12:20,EFM2[KUMHO110087A91CB2246B0002011C00FFB04EC6736A00C0],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.582,2.98,23.0,50803,00,-64,10349
1,11-04  01:12:20,EFM1[KUMHO110087A91CB2246B0002011C00FFB04EC6736A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.582,2.98,23.0,50803,00,-63,0
1,11-04  01:12:21,EFM1[KUMHO110087A90C87246B000100E400FCB051E2BC6A00C0],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,58044,00,-64,10171
1,11-04  01:12:21,EFM1[KUMHO110087A90D9A246B0001010B00FAB051CA016A00C4],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51713,00,-60,9769
2,11-04  01:12:21,EFM2[KUMHO110087A90D9A246B0001010B00FAB051CA016A00C4],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51713,00,-60,1
1,11-04  01:12:22,EFM1[KUMHO110087A91C14246B000100E500FCB050C9DB6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51675,00,-60,10073
2,11-04  01:12:22,EFM2[KUMHO110087A90C83246B000100E000FBA10028226A01C1],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.83,-55.0,10274,01,-63,10446
1,11-04  01:12:22,EFM1[KUMHO110087A90C83246B000100E000AAA00020206A01C5],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,-23.723,2.82,-55.0,8224,01,-59,1
2,11-04  01:12:22,EFM2[KUMHO110087A90D98246B0001010D00FC9E51C5366A00C0],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50486,00,-64,10272
1,11-04  01:12:22,EFM1[KUMHO110087A90D98246B0001010D00FC9E51C5366A00C7],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50486,00,-57,1
1,11-04  01:12:24,EFM1[KUMHO110087A92031246B000100E100FAAF511A196A00BD],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6681,00,-67,10253
2,11-04  01:12:24,EFM2[KUMHO110087A90C04246B000100E800FDB04FDC616A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56417,00,-68,10256
1,11-04  01:12:24,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC616A00BE],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56417,00,-66,1
1,11-04  01:12:25,EFM1[KUMHO110087A91543246B000100E900FBB15165A76A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26023,00,-60,10259
2,11-04  01:12:27,EFM2[KUMHO110087A90C9E246B000100E400FBB04FAF9D6A00C5],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44957,00,-59,10249
2,11-04  01:12:27,EFM2[KUMHO11008289040724430001005200C50C0882A06A01AB],82890407,24,-,1.0.6,-2.4,-129.00,-14.732,1.34,-47.0,33440,01,-85,82690
2,11-04  01:12:28,EFM2[KUMHO110087A90CCF246B000100E100F9AA4E51F66A00B9],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,23.0,20982,00,-71,10098
1,11-04  01:12:29,EFM1[KUMHO110087A91B39246B0002010D00FBAF515FAD6A00B9],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24493,00,-71,10163
2,11-04  01:12:29,EFM2[KUMHO110087A91B39246B0002010D00FBAF515FAD6A00C0],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24493,00,-64,1
2,11-04  01:12:30,EFM2[KUMHO110087A91CB2246B0002011B00FFB04EC6746A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50804,00,-63,10081
1,11-04  01:12:30,EFM1[KUMHO110087A91CB2246B0002011B00FFB04EC6746A00C2],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50804,00,-62,2
2,11-04  01:12:31,EFM2[KUMHO110087A90C87246B000100E400FDB051E2BD6A00BD],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,26.0,58045,00,-67,9907
1,11-04  01:12:31,EFM1[KUMHO110087A90C87246B000100E400FDB051E2BD6A00BE],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,26.0,58045,00,-66,1
1,11-04  01:12:31,EFM1[KUMHO110087A90D9A246B0001010B00FAB151CA026A00C1],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51714,00,-63,10038
2,11-04  01:12:31,EFM2[KUMHO110087A90D9A246B0001010B00FAB151CA026A00C0],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51714,00,-64,1
1,11-04  01:12:32,EFM1[KUMHO110087A91C14246B000100E400FBB050C9DC6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,51676,00,-60,10071
1,11-04  01:12:32,EFM1[KUMHO110087A90C9C246B000200E500FAB04FF40F6A00C5],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62479,00,-59,20353
2,11-04  01:12:32,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF40F6A00BE],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62479,00,-66,1
2,11-04  01:12:32,EFM2[KUMHO110087A90C83246B000100E000FBB151B8786A00BD],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47224,00,-67,10074
1,11-04  01:12:32,EFM1[KUMHO110087A90C83246B000100E000FBB151B8786A00C3],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,47224,00,-61,0
1,11-04  01:12:32,EFM1[KUMHO110087A90D98246B0001010D00FC9E50C5376A00C4],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50487,00,-60,10076
2,11-04  01:12:32,EFM2[KUMHO110087A90D98246B0001010D00FC9E50C5376A00BE],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50487,00,-66,1
1,11-04  01:12:34,EFM1[KUMHO110087A92031246B000100E100FAAF511A1A6A00BD],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6682,00,-67,10251
2,11-04  01:12:34,EFM2[KUMHO110087A92031246B000100E100FAAF511A1A6A00B8],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6682,00,-72,1
1,11-04  01:12:35,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC626A00BC],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56418,00,-68,10244
2,11-04  01:12:35,EFM2[KUMHO110087A90C04246B000100E800FDB04FDC626A00BD],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56418,00,-67,7
2,11-04  01:12:35,EFM2[KUMHO110087A91543246B000100E900FBB15165A86A00C1],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26024,00,-63,10251
1,11-04  01:12:35,EFM1[KUMHO110087A91543246B000100E900FBB15165A86A00C2],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26024,00,-62,1
2,11-04  01:12:37,EFM2[KUMHO110085890C06246B0001007102CC2E0901496A01A9],85890C06,24,1.0.7,1.0.6,-2.4,-98.00,158.095,1.68,-46.0,329,01,-87,92634
2,11-04  01:12:37,EFM2[KUMHO110087A90C9E246B000100E400FCB050AF9E6A00C6],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,25.0,44958,00,-58,10534
1,11-04  01:12:37,EFM1[KUMHO110087A90C9E246B000100E400FCB050AF9E6A00C9],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,25.0,44958,00,-55,0
1,11-04  01:12:38,EFM1[KUMHO110087A90CCF246B000100E100F9AA4D51F76A00B6],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,22.0,20983,00,-74,10094
2,11-04  01:12:38,EFM2[KUMHO110087A90CCF246B000100E100F9AA4D51F76A00B6],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,22.0,20983,00,-74,1
1,11-04  01:12:39,EFM1[KUMHO110087A91B39246B0002010D00FBAF515FAE6A00BB],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24494,00,-69,10166
2,11-04  01:12:41,EFM2[KUMHO110087A91CB2246B0002011B00FEB04EC6756A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50805,00,-63,10214
1,11-04  01:12:41,EFM1[KUMHO110087A91CB2246B0002011B00FEB04EC6756A00C2],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50805,00,-62,1
2,11-04  01:12:41,EFM2[KUMHO110087A90C87246B000100E400FDB052E2BE6A00BC],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.916,2.98,27.0,58046,00,-68,10114
2,11-04  01:12:41,EFM2[KUMHO110087A90D9A246B0001010B00FAB051CA036A00C1],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51715,00,-63,10038
1,11-04  01:12:41,EFM1[KUMHO110087A90D9A246B0001010B00FAB051CA036A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51715,00,-62,1
1,11-04  01:12:42,EFM1[KUMHO110087A91C14246B000100E500FCB050C9DD6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51677,00,-60,10071
2,11-04  01:12:42,EFM2[KUMHO110087A91C14246B000100E500FCB050C9DD6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,25.0,51677,00,-60,1
1,11-04  01:12:42,EFM1[KUMHO110087A90C9C246B000200E500FAB04FF4106A00C5],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62480,00,-59,10101
2,11-04  01:12:42,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF4106A00BE],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62480,00,-66,1
2,11-04  01:12:43,EFM2[KUMHO110087A90C83246B000100DF00FBB151B8796A00BF],87A90C83,24,1.0.7,1.0.6,-2.4,12.00,3.250,2.99,26.0,47225,00,-65,10398
2,11-04  01:12:43,EFM2[KUMHO110087A90D98246B0001010D00FC9E50C5386A00BD],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50488,00,-67,10103
1,11-04  01:12:45,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC636A00BA],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56419,00,-70,9909
1,11-04  01:12:45,EFM1[KUMHO110087A92031246B000100E100FAAF511A1B6A00BB],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6683,00,-69,10508
2,11-04  01:12:45,EFM2[KUMHO110087A92031246B000100E100FAAF511A1B6A00B7],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6683,00,-73,1
2,11-04  01:12:45,EFM2[KUMHO110087A91543246B000100E900FBB15165A96A00C2],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26025,00,-62,10331
1,11-04  01:12:45,EFM1[KUMHO110087A91543246B000100E900FBB15165A96A00C5],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26025,00,-59,1
2,11-04  01:12:47,EFM2[KUMHO110002A11543246B000100E900FBB15165A96A01A8],02A11543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26025,01,-88,102687
2,11-04  01:12:47,EFM2[KUMHO110087A90C9E246B000100E400FCB04FAF9F6A00C6],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,24.0,44959,00,-58,10059
2,11-04  01:12:48,EFM2[KUMHO110087A90CCF246B000100E100F9AA4E51F86A00B5],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,23.0,20984,00,-75,10098
2,11-04  01:12:49,EFM2[KUMHO110087A91B39246B0001010E00FBAF515FAF6A00C1],87A91B39,24,1.0.7,1.0.6,-2.4,59.00,3.250,2.97,26.0,24495,00,-63,10163
2,11-04  01:12:51,EFM2[KUMHO110087A91CB2246B0002011B00FFB04EC6766A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50806,00,-63,10215
1,11-04  01:12:51,EFM1[KUMHO110087A91CB2246B0002011B00FFB04EC6766A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.582,2.98,23.0,50806,00,-63,1
2,11-04  01:12:51,EFM2[KUMHO110087A90C87246B000100E400FCB051E2BF6A00BB],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,58047,00,-69,10137
1,11-04  01:12:51,EFM1[KUMHO110087A90C87246B000100E400FCB051E2BF6A00BD],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,58047,00,-67,1
1,11-04  01:12:51,EFM1[KUMHO110087A90D9A246B0001010B00FAB051CA046A00C3],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51716,00,-61,10040
2,11-04  01:12:51,EFM2[KUMHO110087A90D9A246B0001010B00FAB051CA046A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51716,00,-62,1
2,11-04  01:12:52,EFM2[KUMHO110087A91C14246B000100E400FCB050C9DE6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,25.0,51678,00,-60,10071
1,11-04  01:12:52,EFM1[KUMHO110087A90C9C246B000200E400F9B04FF4116A00C5],87A90C9C,24,1.0.7,1.0.6,-2.0,17.00,2.584,2.98,24.0,62481,00,-59,10035
2,11-04  01:12:52,EFM2[KUMHO110087A90C9C246B000200E400F9B04FF4116A00C0],87A90C9C,24,1.0.7,1.0.6,-2.0,17.00,2.584,2.98,24.0,62481,00,-64,1
1,11-04  01:12:53,EFM1[KUMHO110087A90C83246B000100E000FAB151B87A6A00C3],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47226,00,-61,10036
2,11-04  01:12:53,EFM2[KUMHO110087A90C83246B000100E000FAB151B87A6A00BF],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47226,00,-65,1
2,11-04  01:12:53,EFM2[KUMHO110087A90D98246B0001010E00FC9E51C5396A00BB],87A90D98,24,1.0.7,1.0.6,-2.4,59.00,3.583,2.8,26.0,50489,00,-69,10332
1,11-04  01:12:55,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC646A00BA],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56420,00,-70,10157
2,11-04  01:12:55,EFM2[KUMHO110087A92031246B000100E100FAAF511A1C6A00B9],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6684,00,-71,10147
1,11-04  01:12:55,EFM1[KUMHO110087A92031246B000100E100FAAF511A1C6A00BC],87A92031,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.97,26.0,6684,00,-68,1
1,11-04  01:12:56,EFM1[KUMHO110087A91543246B000100EA00FBB15065AA6A00C4],87A91543,24,1.0.7,1.0.6,-2.4,23.00,3.250,2.99,25.0,26026,00,-60,10357
2,11-04  01:12:56,EFM2[KUMHO110087A91543246B000100EA00FBB15065AA6A00C1],87A91543,24,1.0.7,1.0.6,-2.4,23.00,3.250,2.99,25.0,26026,00,-63,1
1,11-04  01:12:58,EFM1[KUMHO110087A90C9E246B000100E400FBB04FAFA06A00CA],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44960,00,-54,10299
1,11-04  01:12:58,EFM1[KUMHO110087A90CCF246B000100E100FAAA4D51F96A00B4],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,22.0,20985,00,-76,10096
2,11-04  01:12:58,EFM2[KUMHO110087A90CCF246B000100E100FAAA4D51F96A00B5],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.917,2.92,22.0,20985,00,-75,1
1,11-04  01:13:00,EFM1[KUMHO110087A91B39246B0002010D00FBAF515FB06A00BB],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24496,00,-69,10161
2,11-04  01:13:00,EFM2[KUMHO110087A91B39246B0002010D00FBAF515FB06A00C0],87A91B39,24,1.0.7,1.0.6,-2.0,58.00,3.250,2.97,26.0,24496,00,-64,1
1,11-04  01:13:01,EFM1[KUMHO110087A91CB2246B0002011B00FEB04EC6776A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50807,00,-63,10215
2,11-04  01:13:01,EFM2[KUMHO110087A91CB2246B0002011B00FEB04EC6776A00C0],87A91CB2,24,1.0.7,1.0.6,-2.0,72.00,4.249,2.98,23.0,50807,00,-64,1
2,11-04  01:13:01,EFM2[KUMHO110087A90C87246B000100E400FCB051E2C06A00BB],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,58048,00,-69,10202
1,11-04  01:13:02,EFM1[KUMHO110087A90D9A246B0001010B00FAB051CA056A00C2],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51717,00,-62,10184
2,11-04  01:13:02,EFM2[KUMHO110087A90D9A246B0001010B00FAB051CA056A00C1],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.98,26.0,51717,00,-63,1
1,11-04  01:13:02,EFM1[KUMHO110087A91C14246B000100E400FBB050C9DF6A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,51679,00,-60,10071
2,11-04  01:13:02,EFM2[KUMHO110087A91C14246B000100E400FBB050C9DF6A00C2],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,51679,00,-62,1
1,11-04  01:13:02,EFM1[KUMHO110087A90C9C246B000200E500FAB04FF4126A00C5],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62482,00,-59,10072
2,11-04  01:13:02,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF4126A00C0],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62482,00,-64,1
2,11-04  01:13:03,EFM2[KUMHO110087A90D98246B0001010D00FC9E51C53A6A00BC],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,26.0,50490,00,-68,9866
1,11-04  01:13:03,EFM1[KUMHO110087A90C83246B000100E000FAB151B87B6A00C3],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47227,00,-61,10454
2,11-04  01:13:03,EFM2[KUMHO110087A90C83246B000100E000FAB151B87B6A00C0],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47227,00,-64,1
2,11-04  01:13:05,EFM2[KUMHO110087A90C04246B000100E800FDB04FDC656A00BD],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56421,00,-67,10149
1,11-04  01:13:05,EFM1[KUMHO110087A90C04246B000100E800FDB04FDC656A00BB],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,3.916,2.98,24.0,56421,00,-69,2
2,11-04  01:13:05,EFM2[KUMHO110087A92031246B000100E200FAAF511A1D6A00B8],87A92031,24,1.0.7,1.0.6,-2.4,15.00,2.917,2.97,26.0,6685,00,-72,10149
2,11-04  01:13:06,EFM2[KUMHO110087A91543246B000100E900FBB15165AB6A00C1],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26027,00,-63,10341
1,11-04  01:13:06,EFM1[KUMHO110087A91543246B000100E900FBB15165AB6A00C4],87A91543,24,1.0.7,1.0.6,-2.4,22.00,3.250,2.99,26.0,26027,00,-60,293
2,11-04  01:13:08,EFM2[KUMHO110087A90C9E246B000100E400FBB04FAFA16A00C6],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44961,00,-58,10299
1,11-04  01:13:08,EFM1[KUMHO110087A90C9E246B000100E400FBB04FAFA16A00C9],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,24.0,44961,00,-55,1
2,11-04  01:13:08,EFM2[KUMHO110087A90CCF246B000100E100F9AA4E51FA6A00B7],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,23.0,20986,00,-73,10230
1,11-04  01:13:08,EFM1[KUMHO110087A90CCF246B000100E100F9AA4E51FA6A00B2],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,2.584,2.92,23.0,20986,00,-78,1
1,11-04  01:13:10,EFM1[KUMHO110087A91B39246B0001010D00FBAF515FB16A00B8],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,26.0,24497,00,-72,10164
2,11-04  01:13:10,EFM2[KUMHO110087A91B39246B0001010D00FBAF515FB16A00C0],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.250,2.97,26.0,24497,00,-64,1
2,11-04  01:13:11,EFM2[KUMHO110087A91CB2246B0002011C00FFB04EC6786A00C1],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.582,2.98,23.0,50808,00,-63,10214
1,11-04  01:13:11,EFM1[KUMHO110087A91CB2246B0002011C00FFB04EC6786A00C2],87A91CB2,24,1.0.7,1.0.6,-2.0,73.00,4.582,2.98,23.0,50808,00,-62,1
2,11-04  01:13:12,EFM2[KUMHO110087A90C87246B000100E400FCB052E2C16A00BC],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58049,00,-68,10212
1,11-04  01:13:12,EFM1[KUMHO110087A90C87246B000100E400FCB052E2C16A00BD],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,27.0,58049,00,-67,1
1,11-04  01:13:12,EFM1[KUMHO110087A90D9A246B0001010B00FAB151CA066A00C1],87A90D9A,24,1.0.7,1.0.6,-2.4,56.00,2.917,2.99,26.0,51718,00,-63,9914
1,11-04  01:13:12,EFM1[KUMHO110087A91C14246B000100E400FBB050C9E06A00C4],87A91C14,24,1.0.7,1.0.6,-2.4,17.00,3.250,2.98,25.0,51680,00,-60,10072
2,11-04  01:13:12,EFM2[KUMHO110087A90C9C246B000200E500FAB04FF4136A00C0],87A90C9C,24,1.0.7,1.0.6,-2.0,18.00,2.917,2.98,24.0,62483,00,-64,10074
2,11-04  01:13:13,EFM2[KUMHO110087A90D98246B0001010D00FC9E50C53B6A00BA],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50491,00,-70,10122
1,11-04  01:13:13,EFM1[KUMHO110087A90D98246B0001010D00FC9E50C53B6A00C3],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.8,25.0,50491,00,-61,1
1,11-04  01:13:13,EFM1[KUMHO110087A90C83246B000100E000FAB151B87C6A00C3],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,2.917,2.99,26.0,47228,00,-61,10126
