,Time,Data,tire id,lib ver,sensor ver,receiver ver,pressure,z-axis,x-axis,volt (V),temp (°C),frame id,crc,rssi,period(ms)
5069,10-30 17:18:51:791,"[KUMHO110087A90C9E246B000200E300FCB153115C6A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.99,28.0,4444,00,-97,10273
5070,10-30 17:18:51:854,"[KUMHO110087A90C9C246B000200E500FBB053527C6A009E]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,21116,00,-98,10064
5071,10-30 17:18:53:436,"[KUMHO110087A90C87246B000100E400FCB05341E56A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16869,00,-100,10096
5072,10-30 17:18:53:548,"[KUMHO110087A90C04246B000100F700FDB0523BEA6A00A3]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.172,2.98,27.0,15338,00,-93,10129
5073,10-30 17:18:54:778,"[KUMHO110087A91543246B000100E900FCB053C8686A00AF]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51304,00,-81,10336
5074,10-30 17:18:56:711,"[KUMHO110087A90CCF246B000100E80104AB50B0946A009B]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.742,0.101,2.93,25.0,45204,00,-101,20178
5075,10-30 17:18:57:063,"[KUMHO110087A9294825010001010205501B5224926A01A2]
",87A92948,25,-,1.4.6,0.0,0.326,43.001,1.49,27.0,27137,01,-94,0
5076,10-30 17:18:58:293,"[KUMHO110087A92031246B000100E100FBB0537B6E6A00A3]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.98,28.0,31598,00,-93,10240
5077,10-30 17:18:58:373,"[KUMHO110087A90C83246B000100E000FBB05319966A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6550,00,-82,10225
5078,10-30 17:18:58:485,"[KUMHO110087A91CB2246B0002011B0100B05026F86A00A3]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9976,00,-93,10225
5079,10-30 17:18:58:868,"[KUMHO110087A91C14246B000100E500FCAF5228326A00A6]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10290,00,-90,10048
5080,10-30 17:18:59:028,"[KUMHO110087A90D9A246B0001010B00FBB05327EC6A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10220,00,-84,10017
5081,10-30 17:19:01:904,"[KUMHO110087A90C9C246B000100E500FAB053527D6A009E]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.289,2.98,28.0,21117,00,-98,10050
5082,10-30 17:19:02:079,"[KUMHO110087A90C9E246B000200E400FCB153115D6A009A]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4445,00,-102,10288
5083,10-30 17:19:03:550,"[KUMHO110087A90C87246B000100E400FDB05341E66A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,16870,00,-99,10113
5084,10-30 17:19:03:677,"[KUMHO110087A90C04246B000100F700FEB0523BEB6A009F]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15339,00,-97,10129
5085,10-30 17:19:05:131,"[KUMHO110087A91543246B000100E900FBB052C8696A00AF]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,27.0,51305,00,-81,10352
5086,10-30 17:19:06:809,"[KUMHO110087A90CCF246B000100E70104AB50B0956A0099]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.101,2.93,25.0,45205,00,-103,10097
5087,10-30 17:19:07:176,"[KUMHO110087A90D98246B0001010E00FD9F5224916A00A2]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9361,00,-94,30340
5088,10-30 17:19:07:208,"[KUMHO110087A91B39246B0002010D00FBAF53BF806A00A6]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,49024,00,-90,20274
5089,10-30 17:19:08:518,"[KUMHO110087A92031246B000200E100FBAF537B6F6A00A2]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.97,28.0,31599,00,-94,10225
5090,10-30 17:19:08:599,"[KUMHO110087A90C83246B000100E000FBB05219976A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6551,00,-82,10225
5091,10-30 17:19:08:694,"[KUMHO110087A91CB2246B0002011C00FFB05026F96A00A3]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.094,2.98,25.0,9977,00,-93,10209
5092,10-30 17:19:08:934,"[KUMHO110087A91C14246B000100E500FCAF5228336A00A9]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10291,00,-87,10065
5093,10-30 17:19:09:046,"[KUMHO110087A90D9A246B0001010A00FBB05327ED6A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.27,-0.25,2.98,28.0,10221,00,-84,10017
5094,10-30 17:19:11:970,"[KUMHO110087A90C9C246B000200E500FAB053527E6A009E]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,21118,00,-98,10065
5095,10-30 17:19:12:353,"[KUMHO110087A90C9E246B000200E400FCB153115E6A0099]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4446,00,-103,10273
5096,10-30 17:19:13:647,"[KUMHO110087A90C87246B000100E400FDB05341E76A009F]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,16871,00,-97,10097
5097,10-30 17:19:13:823,"[KUMHO110087A90C04246B000100F700FEB0523BEC6A00A0]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15340,00,-96,10145
5098,10-30 17:19:15:469,"[KUMHO110087A91543246B000100E900FCB153C86A6A00AF]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.99,28.0,51306,00,-81,10337
5099,10-30 17:19:16:890,"[KUMHO110087A90CCF246B000100E70105AB50B0966A009C]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.14,2.93,25.0,45206,00,-100,10081
5100,10-30 17:19:17:305,"[KUMHO110087A90D98246B0001010D00FD9F5224926A00A2]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9362,00,-94,10129
5101,10-30 17:19:17:353,"[KUMHO110087A91B39246B0002010E00FBAF53BF816A00A5]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28.0,49025,00,-91,10145
5102,10-30 17:19:18:760,"[KUMHO110087A92031246B000100E100FBAF537B706A00A2]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31600,00,-94,10241
5103,10-30 17:19:18:824,"[KUMHO110087A90C83246B000100E000FBB05219986A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6552,00,-81,10224
5104,10-30 17:19:18:903,"[KUMHO110087A91CB2246B0002011C0100B05026FA6A00A3]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9978,00,-93,10209
5105,10-30 17:19:18:983,"[KUMHO110087A91C14246B000100E500FCAF5228346A00A7]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10292,00,-89,10049
5106,10-30 17:19:19:063,"[KUMHO110087A90D9A246B0001010B00FCB05327EE6A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10222,00,-84,10017
5107,10-30 17:19:22:019,"[KUMHO110087A90C9C246B000100E500FBB053527F6A009D]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.25,2.98,28.0,21119,00,-99,10049
5108,10-30 17:19:22:626,"[KUMHO110087A90C9E246B000200E400FCB153115F6A0099]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4447,00,-103,10273
5109,10-30 17:19:23:745,"[KUMHO110087A90C87246B000100E400FCB05341E86A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16872,00,-99,10097
5110,10-30 17:19:23:952,"[KUMHO110087A90C04246B000100F700FEB0523BED6A00A0]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15341,00,-96,10129
5111,10-30 17:19:25:806,"[KUMHO110087A91543246B000100E900FBB053C86B6A00AF]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51307,00,-81,10336
5112,10-30 17:19:26:972,"[KUMHO110087A90CCF246B000100E80104AB50B0976A009A]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.742,0.101,2.93,25.0,45207,00,-102,10081
5113,10-30 17:19:27:419,"[KUMHO110087A90D98246B0001010E00FC9F5224936A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.211,2.81,27.0,9363,00,-93,10113
5114,10-30 17:19:27:499,"[KUMHO110087A91B39246B0001010E00FCAF53BF826A00A6]
",87A91B39,24,1.0.7,1.0.6,0.0,1.742,-0.211,2.97,28.0,49026,00,-90,10145
5115,10-30 17:19:28:985,"[KUMHO110087A92031246B000100E100FBAF537B716A00A3]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31601,00,-93,10225
5116,10-30 17:19:29:033,"[KUMHO110087A91C14246B000100E50AAAAAA020206A01A9]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,96.431,2.92,105.0,8224,01,-87,10050
5117,10-30 17:19:29:081,"[KUMHO110087A90D9A246B0001010B00FBB05327EF6A00AC]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10223,00,-84,10017
5118,10-30 17:19:29:128,"[KUMHO110087A91CB2246B0002011B0100B05026FB6A00A3]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9979,00,-93,10224
5119,10-30 17:19:32:085,"[KUMHO110087A90C9C246B000200E500FAB05352806A0097]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,21120,00,-105,10065
5120,10-30 17:19:32:899,"[KUMHO110087A90C9E246B000200E400FDB05311606A009D]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.172,2.98,28.0,4448,00,-99,10272
5121,10-30 17:19:33:858,"[KUMHO110087A90C87246B000100E400FCB05341E96A009A]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16873,00,-102,10113
5122,10-30 17:19:34:082,"[KUMHO110087A90C04246B000100F600FEB0523BEE6A00A1]
",87A90C04,24,1.0.7,1.0.6,0.0,-1.09,-0.133,2.98,27.0,15342,00,-95,10129
5123,10-30 17:19:36:143,"[KUMHO110087A91543246B000100E900FBB053C86C6A00AF]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51308,00,-81,10337
5124,10-30 17:19:37:070,"[KUMHO110087A90CCF246B000200E80104AB50B0986A009A]
",87A90CCF,24,1.0.7,1.0.6,0.1,-2.742,0.101,2.93,25.0,45208,00,-102,10097
5125,10-30 17:19:37:533,"[KUMHO110087A90D98246B0001010E00FD9F5224946A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9364,00,-93,10113
5126,10-30 17:19:37:645,"[KUMHO110087A91B39246B0002010D00FBAF53BF836A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,49027,00,-92,10145
5127,10-30 17:19:39:226,"[KUMHO110087A92031246B000100E100FBB0537B726A00A1]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.98,28.0,31602,00,-95,10241
5128,10-30 17:19:39:290,"[KUMHO110087A90C83246B000100E000FAB052199A6A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.289,2.98,27.0,6554,00,-81,20466
5129,10-30 17:19:39:338,"[KUMHO110087A91CB2246B0002011B00FFB05026FC6A00A2]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9980,00,-94,10209
5130,10-30 17:19:42:150,"[KUMHO110087A90C9C246B000200E500FAB05352816A00A1]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,21121,00,-95,10065
5131,10-30 17:19:43:173,"[KUMHO110087A90C9E246B000200E300FCB15311616A009D]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.99,28.0,4449,00,-99,10273
5132,10-30 17:19:43:955,"[KUMHO110087A90C87246B000100E400FCB05341EA6A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16874,00,-100,10097
5133,10-30 17:19:44:211,"[KUMHO110087A90C04246B000100F700FEB0523BEF6A0099]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15343,00,-103,10129
5134,10-30 17:19:46:480,"[KUMHO110087A91543246B000100E800FBB053C86D6A00AD]
",87A91543,24,1.0.7,1.0.6,0.0,-2.742,-0.25,2.98,28.0,51309,00,-83,10336
5135,10-30 17:19:47:646,"[KUMHO110087A90D98246B0001010E00FD9F5224956A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9365,00,-96,10113
5136,10-30 17:19:47:790,"[KUMHO110087A91B39246B0002010D00FBAF53BF846A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,49028,00,-93,10144
5137,10-30 17:19:49:116,"[KUMHO110087A90D9A246B0001010B00FCB05327F16A00A9]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10225,00,-87,20034
5138,10-30 17:19:49:148,"[KUMHO110087A91C14246B000100E400FCAF5228376A00A7]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,27.0,10295,00,-89,20114
5139,10-30 17:19:49:451,"[KUMHO110087A92031246B000100E100FAB0537B736A009F]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.98,28.0,31603,00,-97,10225
5140,10-30 17:19:49:515,"[KUMHO110087A90C83246B000100DF00FBAF53199B6A00AE]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.804,-0.25,2.97,28.0,6555,00,-82,10225
5141,10-30 17:19:49:547,"[KUMHO110087A91CB2246B0002011C00FFB05026FD6A00A2]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.094,2.98,25.0,9981,00,-94,10209
5142,10-30 17:19:52:199,"[KUMHO110087A90C9C246B000100E500FAB05352826A00A0]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.289,2.98,28.0,21122,00,-96,10049
5143,10-30 17:19:53:461,"[KUMHO110087A90C9E246B000200E400FCB05311626A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,4450,00,-97,10288
5144,10-30 17:19:54:053,"[KUMHO110087A90C87246B000100E400FCB05341EB6A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16875,00,-100,10097
5145,10-30 17:19:54:340,"[KUMHO110087A90C04246B000100F700FEB0523BF06A0099]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15344,00,-103,10129
5146,10-30 17:19:56:817,"[KUMHO110087A91543246B000100E900FCB053C86E6A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51310,00,-84,10337
5147,10-30 17:19:57:248,"[KUMHO110086A80445244B000100E800042B5090996A0196]
",86A80445,24,-,1.5.3,0.0,-2.742,-9.883,1.65,25.0,27137,01,-106,0
5148,10-30 17:19:57:775,"[KUMHO110087A90D98246B0001010E00FD9F5224966A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9366,00,-96,10128
5149,10-30 17:19:57:935,"[KUMHO110087A91B39246B0002010E00FBAF53BF856A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28.0,49029,00,-92,10145
5150,10-30 17:19:59:134,"[KUMHO110087A90D9A246B0001010B00FBB05327F26A00AA]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10226,00,-86,10018
5151,10-30 17:19:59:197,"[KUMHO110087A91C14246B000100E500FDAF5228386A00A6]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.172,2.97,27.0,10296,00,-90,10049
5152,10-30 17:19:59:693,"[KUMHO110087A92031246B000200E100F9AF537B746A009F]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.328,2.97,28.0,31604,00,-97,10241
5153,10-30 17:19:59:740,"[KUMHO110087A90C83246B000100E000FBB053199C6A00AD]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6556,00,-83,10225
5154,10-30 17:20:02:265,"[KUMHO110087A90C9C246B000200E400FAB05352836A00A0]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.289,2.98,28.0,21123,00,-96,10065
5155,10-30 17:20:03:735,"[KUMHO110087A90C9E246B000200E400FCB05311636A009E]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,4451,00,-98,10273
5156,10-30 17:20:04:166,"[KUMHO110087A90C87246B000100E400FDB05341EC6A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,16876,00,-100,10113
5157,10-30 17:20:04:470,"[KUMHO110087A90C04246B000100F700FEB0523BF16A009A]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15345,00,-102,10129
5158,10-30 17:20:07:170,"[KUMHO110087A91543246B000100E900FCB053C86F6A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51311,00,-84,10352
5159,10-30 17:20:07:889,"[KUMHO110087A90D98246B0001010E00FD9F5224976A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9367,00,-96,10113
5160,10-30 17:20:08:081,"[KUMHO110087A91B39246B0002010D00FBAF53BF866A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,49030,00,-92,10145
5161,10-30 17:20:09:151,"[KUMHO110087A90D9A246B0001010B00FCB05327F36A00A9]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10227,00,-87,10017
5162,10-30 17:20:09:263,"[KUMHO110087A91C14246B000100E500FCAF5228396A00A8]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10297,00,-88,10065
5163,10-30 17:20:09:918,"[KUMHO110087A92031246B000100E100FAAF537B756A009E]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31605,00,-98,10225
5164,10-30 17:20:09:966,"[KUMHO110087A90C83246B000100E000FBB052199D6A00AF]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6557,00,-81,10225
5165,10-30 17:20:12:330,"[KUMHO110087A90C9C246B000200E500FBB05352846A00A2]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,21124,00,-94,10065
5166,10-30 17:20:14:008,"[KUMHO110087A90C9E246B000200E400FCB05311646A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,4452,00,-97,10272
5167,10-30 17:20:14:264,"[KUMHO110087A90C87246B000100E400FCB05341ED6A009B]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16877,00,-101,10097
5168,10-30 17:20:14:599,"[KUMHO110087A90C04246B000100F700FEB0533BF26A009D]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15346,00,-99,10129
5169,10-30 17:20:17:427,"[KUMHO110086A10CC9244B000100A50001A950B08C6A0194]
",86A10CC9,24,-,1.4.0,0.0,-10.648,-10.0,2.91,25.0,27137,01,-108,0
5170,10-30 17:20:17:507,"[KUMHO110087A91543246B000100E900FBB053C8706A00AE]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51312,00,-82,10336
5171,10-30 17:20:18:002,"[KUMHO110087A90D98246B0001010E00FC9F5224986A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.211,2.81,27.0,9368,00,-96,10113
5172,10-30 17:20:18:226,"[KUMHO110087A91B39246B0002010E00FBAF53BF876A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28.0,49031,00,-93,10145
5173,10-30 17:20:19:168,"[KUMHO110087A90D9A246B0001010B00FBB05327F46A00AB]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10228,00,-85,10017
5174,10-30 17:20:19:312,"[KUMHO110087A91C14246B000100E500FCAF52283A6A00AE]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10298,00,-82,10049
5175,10-30 17:20:20:159,"[KUMHO110087A92031246B000200E100FAAF536A226A01A0]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,28.0,27170,01,-96,10240
5176,10-30 17:20:22:396,"[KUMHO110087A90C9C246B000200E500FBB05352856A00A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,21125,00,-92,10065
5177,10-30 17:20:24:281,"[KUMHO110087A90C9E246B000200E400FCB05311656A00A1]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,4453,00,-95,10272
5178,10-30 17:20:24:376,"[KUMHO110087A90C87246B000100E400FCB05341EE6A009F]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16878,00,-97,10112
5179,10-30 17:20:24:729,"[KUMHO110087A90C04246B000100F700FEB0523BF36A009C]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15347,00,-100,10129
5180,10-30 17:20:27:524,"[KUMHO110087A90CCF246B000200E70104AB50B09D6A0096]
",87A90CCF,24,1.0.7,1.0.6,0.1,-2.86,0.101,2.93,25.0,45213,00,-106,50454
5181,10-30 17:20:27:844,"[KUMHO110087A91543246B000100E900FBB153C8716A00AE]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.99,28.0,51313,00,-82,10337
5182,10-30 17:20:28:115,"[KUMHO110087A90D98246B0001010E00FD9F5224996A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9369,00,-93,10112
5183,10-30 17:20:28:371,"[KUMHO110087A91B39246B0001010D00FBAF53BF886A00A4]
",87A91B39,24,1.0.7,1.0.6,0.0,1.624,-0.25,2.97,28.0,49032,00,-92,10145
5184,10-30 17:20:29:186,"[KUMHO110087A90D9A246B0001010B00FBB05327F56A00AA]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10229,00,-86,10017
5185,10-30 17:20:29:361,"[KUMHO110087A91C14246B000100E500FCAF52283B6A00AF]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10299,00,-81,10049
5186,10-30 17:20:30:416,"[KUMHO110087A90C83246B000100E000FBB052199F6A00B0]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,27.0,6559,00,-80,20450
5187,10-30 17:20:32:445,"[KUMHO110087A90C9C246B000200E500FAB05352866A00A1]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,21126,00,-95,10048
5188,10-30 17:20:34:474,"[KUMHO110087A90C87246B000100E400FCB05341EF6A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16879,00,-100,10097
5189,10-30 17:20:34:554,"[KUMHO110087A90C9E246B000200E400FCB05311666A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28.0,4454,00,-93,10273
5190,10-30 17:20:34:857,"[KUMHO110087A90C04246B000100F700FFB0523BF46A00A0]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.094,2.98,27.0,15348,00,-96,10128
5191,10-30 17:20:37:621,"[KUMHO110087A90CCF246B000100E70104AB50B09E6A0095]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.101,2.93,25.0,45214,00,-107,10096
5192,10-30 17:20:38:181,"[KUMHO110087A91543246B000100E900FCB053C8726A00AF]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51314,00,-81,10336
5193,10-30 17:20:38:229,"[KUMHO110087A90D98246B0001010D00FD9F52249A6A00A2]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9370,00,-94,10113
5194,10-30 17:20:38:500,"[KUMHO110087A91B39246B0002010D00FBAF53BF896A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,49033,00,-92,10129
5195,10-30 17:20:39:203,"[KUMHO110087A90D9A246B0001010A00FBB05327F66A00AA]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.27,-0.25,2.98,28.0,10230,00,-86,10017
5196,10-30 17:20:39:427,"[KUMHO110087A91C14246B000100E500FCAF52283C6A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10300,00,-84,10065
5197,10-30 17:20:40:593,"[KUMHO110087A91CB2246B0002011B00FFB05027026A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9986,00,-97,51045
5198,10-30 17:20:40:625,"[KUMHO110087A9555555010101011287A90C83246B6A01A1]
",87A95555,55,-,1.0.7,25.5,2.214,1344.392,1.34,76.0,27137,01,-95,0
5199,10-30 17:20:42:510,"[KUMHO110087A90C9C246B000100E500FAB05352876A00A0]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.289,2.98,28.0,21127,00,-96,10065
5200,10-30 17:20:44:587,"[KUMHO110087A90C87246B000100E400FCB05341F06A009B]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16880,00,-101,10112
5201,10-30 17:20:44:827,"[KUMHO110087A90C9E246B000200E300FBB15311676A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.25,2.99,28.0,4455,00,-96,10272
5202,10-30 17:20:44:987,"[KUMHO110087A90C04246B000100F700FEB0523BF56A009E]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,27.0,15349,00,-98,10129
5203,10-30 17:20:47:703,"[KUMHO110087A90CCF246B000100E80105AB50B09F6A009B]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.742,0.14,2.93,25.0,45215,00,-101,10081
5204,10-30 17:20:48:358,"[KUMHO110087A90D98246B0001010E00FD9F52249B6A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9371,00,-93,10129
5205,10-30 17:20:48:533,"[KUMHO110087A91543246B000100E900FBB153C8736A00B0]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.99,28.0,51315,00,-80,10352
